"","p1","p2","el","eloff","evf","eva","el2","el2off","evf2","eva2","gr","season","gcode"
"1","beaucfr80","beaucfr80",5684,9028,93,71,4511.5,7489.5,79,52,1,"20142015","30171"
"2","beaucfr80","belesma88",1407,13305,30,13,1190,10811,27,13,1,"20142015","30171"
"3","beaucfr80","coglian87",1369.5,13342.5,25,10,1159,10842,24,7,1,"20142015","30171"
"4","beaucfr80","desprsi91",194,14518,2,4,128.5,11872.5,1,2,1,"20142015","30171"
"5","beaucfr80","etemxem92",1120.5,13591.5,15,13,964,11037,14,13,1,"20142015","30171"
"6","beaucfr80","fleisto84",629,14083,15,7,510.5,11490.5,8,7,1,"20142015","30171"
"7","beaucfr80","fowleca91",151.5,14560.5,3,4,151.5,11849.5,3,4,1,"20142015","30171"
"8","beaucfr80","getzlry85",1759.5,12952.5,22,33,1310.5,10690.5,19,21,1,"20142015","30171"
"9","beaucfr80","jackmti81",692,14020,14,8,692,11309,14,8,1,"20142015","30171"
"10","beaucfr80","keslery84",2098,12614,37,28,1386,10615,27,16,1,"20142015","30171"
"11","beaucfr80","lindhha94",4966,9746,84,56,3952.5,8048.5,71,42,1,"20142015","30171"
"12","beaucfr80","maroopa88",1180.5,13531.5,14,18,1102.5,10898.5,14,16,1,"20142015","30171"
"13","beaucfr80","palmiky91",1664,13048,42,13,1328.5,10672.5,32,13,1,"20142015","30171"
"14","beaucfr80","perryco85",1397,13315,21,20,1235,10766,19,16,1,"20142015","30171"
"15","beaucfr80","rakelri93",1365,13347,24,11,1365,10636,24,11,1,"20142015","30171"
"16","beaucfr80","silfvja90",1507.5,13204.5,14,21,1161.5,10839.5,13,12,1,"20142015","30171"
"17","beaucfr80","stonecl85",159.5,14552.5,3,5,99,11902,3,2,1,"20142015","30171"
"18","beaucfr80","vatansa91",244,14468,1,4,211,11790,1,4,1,"20142015","30171"
"19","beaucfr80","wagnech91",99,14613,2,1,99,11902,2,1,1,"20142015","30171"
"20","belesma88","beaucfr80",1407,13305,30,13,1190,10811,27,13,1,"20142015","30171"
"21","belesma88","belesma88",3310,11402,53,46,3027.5,8973.5,49,44,1,"20142015","30171"
"22","belesma88","desprsi91",1111.5,13600.5,15,18,1080,10921,14,17,1,"20142015","30171"
"23","belesma88","fleisto84",108,14604,0,3,108,11893,0,3,1,"20142015","30171"
"24","belesma88","fowleca91",1097,13615,15,17,1055,10946,14,16,1,"20142015","30171"
"25","belesma88","getzlry85",585.5,14126.5,9,3,537,11464,8,2,1,"20142015","30171"
"26","belesma88","jackmti81",52,14660,0,3,52,11949,0,3,1,"20142015","30171"
"27","belesma88","keslery84",2408,12304,41,35,2174,9827,38,34,1,"20142015","30171"
"28","belesma88","lindhha94",1333,13379,28,14,1116,10885,25,14,1,"20142015","30171"
"29","belesma88","palmiky91",1638,13074,29,19,1404,10597,26,18,1,"20142015","30171"
"30","belesma88","perryco85",556,14156,9,2,518.5,11482.5,8,2,1,"20142015","30171"
"31","belesma88","rakelri93",231,14481,3,5,231,11770,3,5,1,"20142015","30171"
"32","belesma88","silfvja90",1019.5,13692.5,15,21,1019.5,10981.5,15,21,1,"20142015","30171"
"33","belesma88","stonecl85",792.5,13919.5,9,15,769,11232,9,14,1,"20142015","30171"
"34","belesma88","vatansa91",879,13833,9,15,845,11156,9,14,1,"20142015","30171"
"35","belesma88","wagnech91",11,14701,0,0,11,11990,0,0,1,"20142015","30171"
"36","coglian87","beaucfr80",1369.5,13342.5,25,10,1159,10842,24,7,1,"20142015","30171"
"37","coglian87","coglian87",3855.5,10856.5,70,49,3217.5,8783.5,65,38,1,"20142015","30171"
"38","coglian87","desprsi91",1304.5,13407.5,25,14,1033.5,10967.5,23,9,1,"20142015","30171"
"39","coglian87","etemxem92",145.5,14566.5,3,2,70,11931,2,1,1,"20142015","30171"
"40","coglian87","fleisto84",37,14675,0,0,37,11964,0,0,1,"20142015","30171"
"41","coglian87","fowleca91",1365.5,13346.5,22,22,1124.5,10876.5,21,17,1,"20142015","30171"
"42","coglian87","getzlry85",526,14186,3,10,208,11793,1,3,1,"20142015","30171"
"43","coglian87","jackmti81",31.5,14680.5,1,1,31.5,11969.5,1,1,1,"20142015","30171"
"44","coglian87","keslery84",767,13945,16,8,633,11368,15,7,1,"20142015","30171"
"45","coglian87","lindhha94",1210.5,13501.5,22,7,1048,10953,22,4,1,"20142015","30171"
"46","coglian87","palmiky91",1152.5,13559.5,22,17,1142.5,10858.5,22,16,1,"20142015","30171"
"47","coglian87","perryco85",109,14603,1,2,100.5,11900.5,1,2,1,"20142015","30171"
"48","coglian87","rakelri93",2358.5,12353.5,48,28,2329.5,9671.5,48,27,1,"20142015","30171"
"49","coglian87","silfvja90",2043.5,12668.5,41,20,1857,10144,39,18,1,"20142015","30171"
"50","coglian87","stonecl85",1289,13423,23,25,1093,10908,20,22,1,"20142015","30171"
"51","coglian87","vatansa91",1181.5,13530.5,24,21,995,11006,21,18,1,"20142015","30171"
"52","coglian87","wagnech91",8,14704,0,0,8,11993,0,0,1,"20142015","30171"
"53","desprsi91","beaucfr80",194,14518,2,4,128.5,11872.5,1,2,1,"20142015","30171"
"54","desprsi91","belesma88",1111.5,13600.5,15,18,1080,10921,14,17,1,"20142015","30171"
"55","desprsi91","coglian87",1304.5,13407.5,25,14,1033.5,10967.5,23,9,1,"20142015","30171"
"56","desprsi91","desprsi91",4241.5,10470.5,69,57,3706,8295,65,46,1,"20142015","30171"
"57","desprsi91","etemxem92",585.5,14126.5,10,4,528.5,11472.5,10,4,1,"20142015","30171"
"58","desprsi91","fleisto84",328.5,14383.5,4,7,328.5,11672.5,4,7,1,"20142015","30171"
"59","desprsi91","fowleca91",3779.5,10932.5,59,51,3309.5,8691.5,56,42,1,"20142015","30171"
"60","desprsi91","getzlry85",1450.5,13261.5,20,21,1143,10858,18,12,1,"20142015","30171"
"61","desprsi91","jackmti81",490,14222,10,6,490,11511,10,6,1,"20142015","30171"
"62","desprsi91","keslery84",1461.5,13250.5,24,24,1341.5,10659.5,23,20,1,"20142015","30171"
"63","desprsi91","lindhha94",63.5,14648.5,1,1,63.5,11937.5,1,1,1,"20142015","30171"
"64","desprsi91","maroopa88",1012.5,13699.5,16,14,1012.5,10988.5,16,14,1,"20142015","30171"
"65","desprsi91","palmiky91",720,13992,8,10,714.5,11286.5,8,9,1,"20142015","30171"
"66","desprsi91","perryco85",1220,13492,19,14,1164,10837,18,13,1,"20142015","30171"
"67","desprsi91","rakelri93",799.5,13912.5,16,8,780.5,11220.5,16,8,1,"20142015","30171"
"68","desprsi91","silfvja90",1570.5,13141.5,31,22,1287,10714,29,18,1,"20142015","30171"
"69","desprsi91","stonecl85",117,14595,2,1,117,11884,2,1,1,"20142015","30171"
"70","desprsi91","vatansa91",94,14618,5,1,94,11907,5,1,1,"20142015","30171"
"71","desprsi91","wagnech91",208,14504,6,0,208,11793,6,0,1,"20142015","30171"
"72","etemxem92","beaucfr80",1120.5,13591.5,15,13,964,11037,14,13,1,"20142015","30171"
"73","etemxem92","coglian87",145.5,14566.5,3,2,70,11931,2,1,1,"20142015","30171"
"74","etemxem92","desprsi91",585.5,14126.5,10,4,528.5,11472.5,10,4,1,"20142015","30171"
"75","etemxem92","etemxem92",2636.5,12075.5,39,34,2274,9727,36,32,1,"20142015","30171"
"76","etemxem92","fleisto84",953,13759,12,17,931,11070,11,17,1,"20142015","30171"
"77","etemxem92","fowleca91",582,14130,8,5,525,11476,8,5,1,"20142015","30171"
"78","etemxem92","getzlry85",312.5,14399.5,3,5,179.5,11821.5,3,4,1,"20142015","30171"
"79","etemxem92","jackmti81",1717.5,12994.5,31,23,1717.5,10283.5,31,23,1,"20142015","30171"
"80","etemxem92","keslery84",262.5,14449.5,7,2,245.5,11755.5,7,2,1,"20142015","30171"
"81","etemxem92","lindhha94",960,13752,13,12,836.5,11164.5,12,12,1,"20142015","30171"
"82","etemxem92","palmiky91",102,14610,0,2,102,11899,0,2,1,"20142015","30171"
"83","etemxem92","perryco85",149,14563,2,1,140.5,11860.5,2,1,1,"20142015","30171"
"84","etemxem92","rakelri93",454,14258,5,9,454,11547,5,9,1,"20142015","30171"
"85","etemxem92","silfvja90",212.5,14499.5,1,0,89,11912,0,0,1,"20142015","30171"
"86","etemxem92","stonecl85",925.5,13786.5,16,16,785,11216,14,14,1,"20142015","30171"
"87","etemxem92","vatansa91",1109,13603,17,19,927,11074,15,17,1,"20142015","30171"
"88","etemxem92","wagnech91",601,14111,10,4,601,11400,10,4,1,"20142015","30171"
"89","fleisto84","beaucfr80",629,14083,15,7,510.5,11490.5,8,7,1,"20142015","30171"
"90","fleisto84","belesma88",108,14604,0,3,108,11893,0,3,1,"20142015","30171"
"91","fleisto84","coglian87",37,14675,0,0,37,11964,0,0,1,"20142015","30171"
"92","fleisto84","desprsi91",328.5,14383.5,4,7,328.5,11672.5,4,7,1,"20142015","30171"
"93","fleisto84","etemxem92",953,13759,12,17,931,11070,11,17,1,"20142015","30171"
"94","fleisto84","fleisto84",1409,13303,22,22,1268.5,10732.5,14,22,1,"20142015","30171"
"95","fleisto84","fowleca91",432.5,14279.5,3,9,432.5,11568.5,3,9,1,"20142015","30171"
"96","fleisto84","getzlry85",111.5,14600.5,0,4,111.5,11889.5,0,4,1,"20142015","30171"
"97","fleisto84","jackmti81",777,13935,10,15,777,11224,10,15,1,"20142015","30171"
"98","fleisto84","keslery84",285,14427,10,1,166.5,11834.5,3,1,1,"20142015","30171"
"99","fleisto84","lindhha94",562,14150,13,7,443.5,11557.5,6,7,1,"20142015","30171"
"100","fleisto84","maroopa88",32,14680,1,0,32,11969,1,0,1,"20142015","30171"
"101","fleisto84","palmiky91",215,14497,7,0,96.5,11904.5,0,0,1,"20142015","30171"
"102","fleisto84","perryco85",98.5,14613.5,1,1,98.5,11902.5,1,1,1,"20142015","30171"
"103","fleisto84","rakelri93",74.5,14637.5,0,2,74.5,11926.5,0,2,1,"20142015","30171"
"104","fleisto84","silfvja90",104.5,14607.5,2,1,104.5,11896.5,2,1,1,"20142015","30171"
"105","fleisto84","stonecl85",394,14318,5,6,372,11629,4,6,1,"20142015","30171"
"106","fleisto84","vatansa91",472,14240,4,8,450,11551,3,8,1,"20142015","30171"
"107","fowleca91","beaucfr80",151.5,14560.5,3,4,151.5,11849.5,3,4,1,"20142015","30171"
"108","fowleca91","belesma88",1097,13615,15,17,1055,10946,14,16,1,"20142015","30171"
"109","fowleca91","coglian87",1365.5,13346.5,22,22,1124.5,10876.5,21,17,1,"20142015","30171"
"110","fowleca91","desprsi91",3779.5,10932.5,59,51,3309.5,8691.5,56,42,1,"20142015","30171"
"111","fowleca91","etemxem92",582,14130,8,5,525,11476,8,5,1,"20142015","30171"
"112","fowleca91","fleisto84",432.5,14279.5,3,9,432.5,11568.5,3,9,1,"20142015","30171"
"113","fowleca91","fowleca91",4850,9862,83,68,3766,8235,62,56,1,"20142015","30171"
"114","fowleca91","getzlry85",2026.5,12685.5,38,26,1170.5,10830.5,19,16,1,"20142015","30171"
"115","fowleca91","jackmti81",522,14190,8,8,522,11479,8,8,1,"20142015","30171"
"116","fowleca91","keslery84",1362.5,13349.5,25,23,1267.5,10733.5,24,21,1,"20142015","30171"
"117","fowleca91","lindhha94",98,14614,1,2,26.5,11974.5,0,2,1,"20142015","30171"
"118","fowleca91","maroopa88",1603,13109,35,19,1010,10991,17,16,1,"20142015","30171"
"119","fowleca91","palmiky91",894.5,13817.5,9,17,889,11112,9,16,1,"20142015","30171"
"120","fowleca91","perryco85",1768,12944,38,19,1108.5,10892.5,19,15,1,"20142015","30171"
"121","fowleca91","rakelri93",815.5,13896.5,13,11,796.5,11204.5,13,11,1,"20142015","30171"
"122","fowleca91","silfvja90",1465,13247,28,19,1196,10805,26,17,1,"20142015","30171"
"123","fowleca91","stonecl85",106.5,14605.5,1,6,96,11905,1,6,1,"20142015","30171"
"124","fowleca91","vatansa91",721,13991,19,6,189,11812,2,3,1,"20142015","30171"
"125","fowleca91","wagnech91",194.5,14517.5,5,0,194.5,11806.5,5,0,1,"20142015","30171"
"126","getzlry85","beaucfr80",1759.5,12952.5,22,33,1310.5,10690.5,19,21,1,"20142015","30171"
"127","getzlry85","belesma88",585.5,14126.5,9,3,537,11464,8,2,1,"20142015","30171"
"128","getzlry85","coglian87",526,14186,3,10,208,11793,1,3,1,"20142015","30171"
"129","getzlry85","desprsi91",1450.5,13261.5,20,21,1143,10858,18,12,1,"20142015","30171"
"130","getzlry85","etemxem92",312.5,14399.5,3,5,179.5,11821.5,3,4,1,"20142015","30171"
"131","getzlry85","fleisto84",111.5,14600.5,0,4,111.5,11889.5,0,4,1,"20142015","30171"
"132","getzlry85","fowleca91",2026.5,12685.5,38,26,1170.5,10830.5,19,16,1,"20142015","30171"
"133","getzlry85","getzlry85",5376,9336,80,87,3834,8167,54,58,1,"20142015","30171"
"134","getzlry85","jackmti81",25.5,14686.5,1,0,25.5,11975.5,1,0,1,"20142015","30171"
"135","getzlry85","keslery84",173.5,14538.5,3,9,30.5,11970.5,0,1,1,"20142015","30171"
"136","getzlry85","lindhha94",1629.5,13082.5,23,25,1235,10766,20,18,1,"20142015","30171"
"137","getzlry85","maroopa88",3525.5,11186.5,63,51,2847.5,9153.5,42,46,1,"20142015","30171"
"138","getzlry85","palmiky91",42.5,14669.5,0,2,42.5,11958.5,0,2,1,"20142015","30171"
"139","getzlry85","perryco85",4358.5,10353.5,75,57,3497.5,8503.5,51,49,1,"20142015","30171"
"140","getzlry85","silfvja90",318.5,14393.5,2,10,182,11819,2,4,1,"20142015","30171"
"141","getzlry85","stonecl85",1670,13042,17,36,1395.5,10605.5,16,26,1,"20142015","30171"
"142","getzlry85","vatansa91",2189,12523,37,34,1420,10581,16,24,1,"20142015","30171"
"143","jackmti81","beaucfr80",692,14020,14,8,692,11309,14,8,1,"20142015","30171"
"144","jackmti81","belesma88",52,14660,0,3,52,11949,0,3,1,"20142015","30171"
"145","jackmti81","coglian87",31.5,14680.5,1,1,31.5,11969.5,1,1,1,"20142015","30171"
"146","jackmti81","desprsi91",490,14222,10,6,490,11511,10,6,1,"20142015","30171"
"147","jackmti81","etemxem92",1717.5,12994.5,31,23,1717.5,10283.5,31,23,1,"20142015","30171"
"148","jackmti81","fleisto84",777,13935,10,15,777,11224,10,15,1,"20142015","30171"
"149","jackmti81","fowleca91",522,14190,8,8,522,11479,8,8,1,"20142015","30171"
"150","jackmti81","getzlry85",25.5,14686.5,1,0,25.5,11975.5,1,0,1,"20142015","30171"
"151","jackmti81","jackmti81",1849,12863,32,27,1849,10152,32,27,1,"20142015","30171"
"152","jackmti81","keslery84",194.5,14517.5,5,2,194.5,11806.5,5,2,1,"20142015","30171"
"153","jackmti81","lindhha94",646,14066,10,8,646,11355,10,8,1,"20142015","30171"
"154","jackmti81","maroopa88",15.5,14696.5,0,0,15.5,11985.5,0,0,1,"20142015","30171"
"155","jackmti81","rakelri93",273.5,14438.5,6,6,273.5,11727.5,6,6,1,"20142015","30171"
"156","jackmti81","stonecl85",636.5,14075.5,11,11,636.5,11364.5,11,11,1,"20142015","30171"
"157","jackmti81","vatansa91",711.5,14000.5,11,13,711.5,11289.5,11,13,1,"20142015","30171"
"158","jackmti81","wagnech91",611,14101,10,4,611,11390,10,4,1,"20142015","30171"
"159","keslery84","beaucfr80",2098,12614,37,28,1386,10615,27,16,1,"20142015","30171"
"160","keslery84","belesma88",2408,12304,41,35,2174,9827,38,34,1,"20142015","30171"
"161","keslery84","coglian87",767,13945,16,8,633,11368,15,7,1,"20142015","30171"
"162","keslery84","desprsi91",1461.5,13250.5,24,24,1341.5,10659.5,23,20,1,"20142015","30171"
"163","keslery84","etemxem92",262.5,14449.5,7,2,245.5,11755.5,7,2,1,"20142015","30171"
"164","keslery84","fleisto84",285,14427,10,1,166.5,11834.5,3,1,1,"20142015","30171"
"165","keslery84","fowleca91",1362.5,13349.5,25,23,1267.5,10733.5,24,21,1,"20142015","30171"
"166","keslery84","getzlry85",173.5,14538.5,3,9,30.5,11970.5,0,1,1,"20142015","30171"
"167","keslery84","jackmti81",194.5,14517.5,5,2,194.5,11806.5,5,2,1,"20142015","30171"
"168","keslery84","keslery84",4566.5,10145.5,80,72,3613,8388,65,55,1,"20142015","30171"
"169","keslery84","lindhha94",1906,12806,34,23,1256,10745,24,16,1,"20142015","30171"
"170","keslery84","maroopa88",455.5,14256.5,7,8,412.5,11588.5,4,8,1,"20142015","30171"
"171","keslery84","palmiky91",1567.5,13144.5,34,16,1215,10786,24,15,1,"20142015","30171"
"172","keslery84","perryco85",123.5,14588.5,3,3,97.5,11903.5,0,3,1,"20142015","30171"
"173","keslery84","rakelri93",14,14698,0,0,14,11987,0,0,1,"20142015","30171"
"174","keslery84","silfvja90",2411,12301,36,45,2012,9989,34,35,1,"20142015","30171"
"175","keslery84","stonecl85",1160,13552,17,26,1001.5,10999.5,16,20,1,"20142015","30171"
"176","keslery84","vatansa91",1151,13561,20,22,1004.5,10996.5,16,19,1,"20142015","30171"
"177","lindhha94","beaucfr80",4966,9746,84,56,3952.5,8048.5,71,42,1,"20142015","30171"
"178","lindhha94","belesma88",1333,13379,28,14,1116,10885,25,14,1,"20142015","30171"
"179","lindhha94","coglian87",1210.5,13501.5,22,7,1048,10953,22,4,1,"20142015","30171"
"180","lindhha94","desprsi91",63.5,14648.5,1,1,63.5,11937.5,1,1,1,"20142015","30171"
"181","lindhha94","etemxem92",960,13752,13,12,836.5,11164.5,12,12,1,"20142015","30171"
"182","lindhha94","fleisto84",562,14150,13,7,443.5,11557.5,6,7,1,"20142015","30171"
"183","lindhha94","fowleca91",98,14614,1,2,26.5,11974.5,0,2,1,"20142015","30171"
"184","lindhha94","getzlry85",1629.5,13082.5,23,25,1235,10766,20,18,1,"20142015","30171"
"185","lindhha94","jackmti81",646,14066,10,8,646,11355,10,8,1,"20142015","30171"
"186","lindhha94","keslery84",1906,12806,34,23,1256,10745,24,16,1,"20142015","30171"
"187","lindhha94","lindhha94",5153.5,9558.5,87,60,4068.5,7932.5,73,46,1,"20142015","30171"
"188","lindhha94","maroopa88",1183.5,13528.5,16,17,1034,10967,15,15,1,"20142015","30171"
"189","lindhha94","palmiky91",1510,13202,41,8,1174.5,10826.5,31,8,1,"20142015","30171"
"190","lindhha94","perryco85",1383.5,13328.5,23,18,1150,10851,20,14,1,"20142015","30171"
"191","lindhha94","rakelri93",1132.5,13579.5,21,6,1132.5,10868.5,21,6,1,"20142015","30171"
"192","lindhha94","silfvja90",1273.5,13438.5,11,19,985.5,11015.5,10,12,1,"20142015","30171"
"193","lindhha94","stonecl85",18,14694,1,1,18,11983,1,1,1,"20142015","30171"
"194","lindhha94","vatansa91",57,14655,1,3,57,11944,1,3,1,"20142015","30171"
"195","lindhha94","wagnech91",99,14613,2,1,99,11902,2,1,1,"20142015","30171"
"196","maroopa88","beaucfr80",1180.5,13531.5,14,18,1102.5,10898.5,14,16,1,"20142015","30171"
"197","maroopa88","desprsi91",1012.5,13699.5,16,14,1012.5,10988.5,16,14,1,"20142015","30171"
"198","maroopa88","fleisto84",32,14680,1,0,32,11969,1,0,1,"20142015","30171"
"199","maroopa88","fowleca91",1603,13109,35,19,1010,10991,17,16,1,"20142015","30171"
"200","maroopa88","getzlry85",3525.5,11186.5,63,51,2847.5,9153.5,42,46,1,"20142015","30171"
"201","maroopa88","jackmti81",15.5,14696.5,0,0,15.5,11985.5,0,0,1,"20142015","30171"
"202","maroopa88","keslery84",455.5,14256.5,7,8,412.5,11588.5,4,8,1,"20142015","30171"
"203","maroopa88","lindhha94",1183.5,13528.5,16,17,1034,10967,15,15,1,"20142015","30171"
"204","maroopa88","maroopa88",4018,10694,68,59,3322,8679,47,54,1,"20142015","30171"
"205","maroopa88","perryco85",3581,11131,63,51,2903,9098,42,46,1,"20142015","30171"
"206","maroopa88","rakelri93",30,14682,0,0,30,11971,0,0,1,"20142015","30171"
"207","maroopa88","silfvja90",421.5,14290.5,5,8,403.5,11597.5,5,8,1,"20142015","30171"
"208","maroopa88","stonecl85",1194.5,13517.5,16,23,1194.5,10806.5,16,23,1,"20142015","30171"
"209","maroopa88","vatansa91",1837,12875,36,27,1290.5,10710.5,16,24,1,"20142015","30171"
"210","palmiky91","beaucfr80",1664,13048,42,13,1328.5,10672.5,32,13,1,"20142015","30171"
"211","palmiky91","belesma88",1638,13074,29,19,1404,10597,26,18,1,"20142015","30171"
"212","palmiky91","coglian87",1152.5,13559.5,22,17,1142.5,10858.5,22,16,1,"20142015","30171"
"213","palmiky91","desprsi91",720,13992,8,10,714.5,11286.5,8,9,1,"20142015","30171"
"214","palmiky91","etemxem92",102,14610,0,2,102,11899,0,2,1,"20142015","30171"
"215","palmiky91","fleisto84",215,14497,7,0,96.5,11904.5,0,0,1,"20142015","30171"
"216","palmiky91","fowleca91",894.5,13817.5,9,17,889,11112,9,16,1,"20142015","30171"
"217","palmiky91","getzlry85",42.5,14669.5,0,2,42.5,11958.5,0,2,1,"20142015","30171"
"218","palmiky91","keslery84",1567.5,13144.5,34,16,1215,10786,24,15,1,"20142015","30171"
"219","palmiky91","lindhha94",1510,13202,41,8,1174.5,10826.5,31,8,1,"20142015","30171"
"220","palmiky91","palmiky91",3011,11701,58,38,2648.5,9352.5,48,36,1,"20142015","30171"
"221","palmiky91","perryco85",1,14711,0,0,0,12001,0,0,1,"20142015","30171"
"222","palmiky91","rakelri93",1303.5,13408.5,24,20,1293.5,10707.5,24,19,1,"20142015","30171"
"223","palmiky91","stonecl85",625,14087,8,16,603.5,11397.5,8,15,1,"20142015","30171"
"224","palmiky91","vatansa91",608.5,14103.5,8,12,587,11414,8,11,1,"20142015","30171"
"225","palmiky91","wagnech91",1,14711,0,0,1,12000,0,0,1,"20142015","30171"
"226","perryco85","beaucfr80",1397,13315,21,20,1235,10766,19,16,1,"20142015","30171"
"227","perryco85","belesma88",556,14156,9,2,518.5,11482.5,8,2,1,"20142015","30171"
"228","perryco85","coglian87",109,14603,1,2,100.5,11900.5,1,2,1,"20142015","30171"
"229","perryco85","desprsi91",1220,13492,19,14,1164,10837,18,13,1,"20142015","30171"
"230","perryco85","etemxem92",149,14563,2,1,140.5,11860.5,2,1,1,"20142015","30171"
"231","perryco85","fleisto84",98.5,14613.5,1,1,98.5,11902.5,1,1,1,"20142015","30171"
"232","perryco85","fowleca91",1768,12944,38,19,1108.5,10892.5,19,15,1,"20142015","30171"
"233","perryco85","getzlry85",4358.5,10353.5,75,57,3497.5,8503.5,51,49,1,"20142015","30171"
"234","perryco85","keslery84",123.5,14588.5,3,3,97.5,11903.5,0,3,1,"20142015","30171"
"235","perryco85","lindhha94",1383.5,13328.5,23,18,1150,10851,20,14,1,"20142015","30171"
"236","perryco85","maroopa88",3581,11131,63,51,2903,9098,42,46,1,"20142015","30171"
"237","perryco85","palmiky91",1,14711,0,0,0,12001,0,0,1,"20142015","30171"
"238","perryco85","perryco85",4569,10143,77,60,3707,8294,53,52,1,"20142015","30171"
"239","perryco85","rakelri93",58,14654,1,0,58,11943,1,0,1,"20142015","30171"
"240","perryco85","stonecl85",1345,13367,15,22,1338,10663,15,22,1,"20142015","30171"
"241","perryco85","vatansa91",1991,12721,35,27,1418.5,10582.5,15,24,1,"20142015","30171"
"242","rakelri93","beaucfr80",1365,13347,24,11,1365,10636,24,11,1,"20142015","30171"
"243","rakelri93","belesma88",231,14481,3,5,231,11770,3,5,1,"20142015","30171"
"244","rakelri93","coglian87",2358.5,12353.5,48,28,2329.5,9671.5,48,27,1,"20142015","30171"
"245","rakelri93","desprsi91",799.5,13912.5,16,8,780.5,11220.5,16,8,1,"20142015","30171"
"246","rakelri93","etemxem92",454,14258,5,9,454,11547,5,9,1,"20142015","30171"
"247","rakelri93","fleisto84",74.5,14637.5,0,2,74.5,11926.5,0,2,1,"20142015","30171"
"248","rakelri93","fowleca91",815.5,13896.5,13,11,796.5,11204.5,13,11,1,"20142015","30171"
"249","rakelri93","jackmti81",273.5,14438.5,6,6,273.5,11727.5,6,6,1,"20142015","30171"
"250","rakelri93","keslery84",14,14698,0,0,14,11987,0,0,1,"20142015","30171"
"251","rakelri93","lindhha94",1132.5,13579.5,21,6,1132.5,10868.5,21,6,1,"20142015","30171"
"252","rakelri93","maroopa88",30,14682,0,0,30,11971,0,0,1,"20142015","30171"
"253","rakelri93","palmiky91",1303.5,13408.5,24,20,1293.5,10707.5,24,19,1,"20142015","30171"
"254","rakelri93","perryco85",58,14654,1,0,58,11943,1,0,1,"20142015","30171"
"255","rakelri93","rakelri93",3098,11614,56,42,3044.5,8956.5,56,41,1,"20142015","30171"
"256","rakelri93","silfvja90",1374.5,13337.5,25,14,1331,10670,25,14,1,"20142015","30171"
"257","rakelri93","stonecl85",1025,13687,18,24,990.5,11010.5,18,23,1,"20142015","30171"
"258","rakelri93","vatansa91",1058.5,13653.5,20,24,1024,10977,20,23,1,"20142015","30171"
"259","silfvja90","beaucfr80",1507.5,13204.5,14,21,1161.5,10839.5,13,12,1,"20142015","30171"
"260","silfvja90","belesma88",1019.5,13692.5,15,21,1019.5,10981.5,15,21,1,"20142015","30171"
"261","silfvja90","coglian87",2043.5,12668.5,41,20,1857,10144,39,18,1,"20142015","30171"
"262","silfvja90","desprsi91",1570.5,13141.5,31,22,1287,10714,29,18,1,"20142015","30171"
"263","silfvja90","etemxem92",212.5,14499.5,1,0,89,11912,0,0,1,"20142015","30171"
"264","silfvja90","fleisto84",104.5,14607.5,2,1,104.5,11896.5,2,1,1,"20142015","30171"
"265","silfvja90","fowleca91",1465,13247,28,19,1196,10805,26,17,1,"20142015","30171"
"266","silfvja90","getzlry85",318.5,14393.5,2,10,182,11819,2,4,1,"20142015","30171"
"267","silfvja90","keslery84",2411,12301,36,45,2012,9989,34,35,1,"20142015","30171"
"268","silfvja90","lindhha94",1273.5,13438.5,11,19,985.5,11015.5,10,12,1,"20142015","30171"
"269","silfvja90","maroopa88",421.5,14290.5,5,8,403.5,11597.5,5,8,1,"20142015","30171"
"270","silfvja90","rakelri93",1374.5,13337.5,25,14,1331,10670,25,14,1,"20142015","30171"
"271","silfvja90","silfvja90",4289.5,10422.5,65,67,3522,8479,61,52,1,"20142015","30171"
"272","silfvja90","stonecl85",1360,13352,22,28,1197,10804,21,24,1,"20142015","30171"
"273","silfvja90","vatansa91",1440,13272,24,28,1254.5,10746.5,23,24,1,"20142015","30171"
"274","silfvja90","wagnech91",8,14704,0,0,8,11993,0,0,1,"20142015","30171"
"275","stonecl85","beaucfr80",159.5,14552.5,3,5,99,11902,3,2,1,"20142015","30171"
"276","stonecl85","belesma88",792.5,13919.5,9,15,769,11232,9,14,1,"20142015","30171"
"277","stonecl85","coglian87",1289,13423,23,25,1093,10908,20,22,1,"20142015","30171"
"278","stonecl85","desprsi91",117,14595,2,1,117,11884,2,1,1,"20142015","30171"
"279","stonecl85","etemxem92",925.5,13786.5,16,16,785,11216,14,14,1,"20142015","30171"
"280","stonecl85","fleisto84",394,14318,5,6,372,11629,4,6,1,"20142015","30171"
"281","stonecl85","fowleca91",106.5,14605.5,1,6,96,11905,1,6,1,"20142015","30171"
"282","stonecl85","getzlry85",1670,13042,17,36,1395.5,10605.5,16,26,1,"20142015","30171"
"283","stonecl85","jackmti81",636.5,14075.5,11,11,636.5,11364.5,11,11,1,"20142015","30171"
"284","stonecl85","keslery84",1160,13552,17,26,1001.5,10999.5,16,20,1,"20142015","30171"
"285","stonecl85","lindhha94",18,14694,1,1,18,11983,1,1,1,"20142015","30171"
"286","stonecl85","maroopa88",1194.5,13517.5,16,23,1194.5,10806.5,16,23,1,"20142015","30171"
"287","stonecl85","palmiky91",625,14087,8,16,603.5,11397.5,8,15,1,"20142015","30171"
